<<<<<<< Updated upstream
  0.47674607287421522      -0.87904105819865630      -2.30754129004842046E-002  -1.7451695026905640     
  0.39899670277146265      -0.91695236036421279      -0.13378920499559205       -1.7632024277112326     
  0.30960156026827834      -0.95086638066525819      -0.24374204419467249       -1.7838194738223394     
  0.20767297944046992      -0.97819830996087809      -0.35273514902335434       -1.8064149057567325     
  9.20722358438655492E-002 -0.99575233034460509      -0.46015665406824563       -1.8294448714809868     
 -3.83507880164156920E-002 -0.99926433792991931      -0.56460772659412539       -1.8495899429770781     
 -0.18336491193912541      -0.98304491711699360      -0.66317064626543365       -1.8604196701772762     
 -0.33726763566874257      -0.94140880701766128      -0.75050454316567627       -1.8520323616670953     
 -0.48501507953502732      -0.87450578764444498      -0.82015703304110477       -1.8166734324933489     
 -0.61061878708022821      -0.79192467878244011      -0.86988751345686388       -1.7577299011347720     
 -0.70933020174144201      -0.70487634723931913      -0.90306627062671807       -1.6859300336463781     
 -0.78479141671503827      -0.61975997954885986      -0.92429531888560845       -1.6099815008657741     
 -0.84217206934294997      -0.53920887012234275      -0.93697329167440047       -1.5347050922369538     
 -0.88573942356454571      -0.46418280186101929      -0.94329999456908342       -1.4625248177381593     
 -0.91867661036194215      -0.39501048792898180      -0.94473086921763472       -1.3946710181068420     
 -0.94335098931552719      -0.33179649027290220      -0.94230321881331014       -1.3317959413612388     
 -0.96156646219622111      -0.27457228334164274      -0.93682212037964929       -1.2742660952400984     
 -0.97473800957487389      -0.22335132121841816      -0.92896085654545746       -1.2223029978577444     
 -0.98400373376437678      -0.17814783730869582      -0.91931347867272040       -1.1760532290649366     
 -0.99029495011909952      -0.13898169580419623      -0.90842015066419624       -1.1356243184198556     
 -0.99437914160012619      -0.10587786714227009      -0.89677634909117443       -1.1011033164222082     
 -0.99688539142117427      -7.88639104473788377E-002 -0.88483216783545360       -1.0725661168875420     
 -0.99831851029186514      -5.79668181689426965E-002 -0.87298564043644733       -1.0500815654304705     
 -0.99906602218633522      -4.32097594621076164E-002 -0.86157288753982564       -1.0337124792590180     
 -0.99940093190518542      -3.46089194723996699E-002 -0.85085734925600487       -1.0235147815511649     
 -0.99948239576139797      -3.21704921170980554E-002 -0.84102001136980487       -1.0195355070598653     
 -0.99935582409969548      -3.58878369091593027E-002 -0.83215218925581358       -1.0218102195007068     
 -0.99895343280898574      -4.57388137050280807E-002 -0.82425200991795711       -1.0303602703267341     
 -0.99809576963092483      -6.16833417127499867E-002 -0.81722521960114614       -1.0451902527875656     
 -0.99649425063100006      -8.36612721595944436E-002 -0.81089037814140386       -1.0662859220218222     
 -0.99375425350491275      -0.11159069692807594      -0.80498794100010318       -1.0936127329656267     
 -0.98937782903096205      -0.14536681678423158      -0.79919223509843418       -1.1271149717916813     
 -0.98276459386145920      -0.18486144284928940      -0.79312494379994347       -1.1667152013716806     
 -0.97320880382448427      -0.22992308313546167      -0.78636843014757274       -1.2123133695106234     
 -0.95988986297575585      -0.28037733673816206      -0.77847699178352636       -1.2637843583552499     
 -0.94185239049378244      -0.33602689553240761      -0.76898382668194487       -1.3209717973648059     
 -0.91797008691012927      -0.39664961809916038      -0.75740085179550787       -1.3836741976992357     
 -0.88688443542385020      -0.46199133996528391      -0.74320710840211113       -1.4516159282308991     
 -0.84690395237423022      -0.53174589368692604      -0.72581845877559770       -1.5243879758293142     
 -0.79584194477506265      -0.60550441694230950      -0.70452501646081522       -1.6013262979045881     
 -0.73076527046560191      -0.68262882995177965      -0.67837065999105084       -1.6812552890410730     
 -0.64765784031428120      -0.76193131047322171      -0.64593085933032957       -1.7619298192404504     
 -0.54125225972504298      -0.84086026861930785      -0.60495434307693596       -1.8388292283453249     
 -0.40645771337787018      -0.91366959412888049      -0.55211193825837668       -1.9030051523569567     
 -0.24522201059862825      -0.96946694916225296      -0.48432380697488903       -1.9404614553102770     
 -7.49645935747013242E-002 -0.99718619610892123      -0.40293374267405074       -1.9418746300589982     
  8.32289138315233518E-002 -0.99653045508023730      -0.31391459607890043       -1.9142869764605157     
  0.22115623216394617      -0.97523839186890438      -0.22223706732593648       -1.8715655542195022     
  0.33960339221250024      -0.94056873007652275      -0.13023398267042807       -1.8233217199684395     
  0.44131023218813170      -0.89735460045962723      -3.88428622294335057E-002  -1.7745393050237439     
  0.52870111144059651      -0.84880806709260126       5.15876992336322115E-002  -1.7276498002233325     
  0.60360951221289705      -0.79728009931648769       0.14099577749018893       -1.6838400422678417     
  0.66742526971547866      -0.74467678179544483       0.22948928446581457       -1.6436829401855895     
  0.72126556348784521      -0.69265863665052296       0.31728252098267706       -1.6074251103301542     
  0.76609742667168867      -0.64272446106167180       0.40464248499718286       -1.5751140390488345     
  0.80280950989410405      -0.59623560009746857       0.49183122828246534       -1.5466526182352291     
  0.83224271257529681      -0.55441146034809907       0.57904208013177183       -1.5218252496493467     
  0.85519003447250752      -0.51831458105952555       0.66633357284744577       -1.5003192841554229     
  0.87237527043553131      -0.48883676982458441       0.75356844465175044       -1.4817541571973620     
  0.88441927610936599      -0.46669320119987284       0.84036625115799179       -1.4657223954643015     
  0.89180118227591487      -0.45242750943248411       0.92607646110252584       -1.4518399394439174     
  0.89481990948821810      -0.44642729484597721        1.0097745585471551       -1.4397980356370157     
  0.89355893105642181      -0.44894591737680928        1.0902776595477834       -1.4294058818122481     
  0.88785543126826738      -0.46012251973516671        1.1661702971762475       -1.4206124131825799     
  0.87727575179788841      -0.47998672409500009        1.2358276507804014       -1.4134965182246781     
  0.86110600140014415      -0.50842546587740367        1.2974258443869875       -1.4082171054339936     
  0.83838618404639087      -0.54507669772256007        1.3489434220765464       -1.4049204664939685     
  0.80805250347422375      -0.58911047489332558        1.3881968356332119       -1.4036241665301215     
  0.76927917847899763      -0.63891278400003748        1.4130206703561208       -1.4041558118257182     
  0.72201225377214784      -0.69188026811209435        1.4217285232935943       -1.4063011119898401     
  0.66735824236752905      -0.74473685040027549        1.4137656310907154       -1.4102261516361660     
  0.60733120855604616      -0.79444874165288493        1.3900335031361726       -1.4168450125760044     
  0.54407977745281111      -0.83903348906161035        1.3524780985991240       -1.4276693309603372     
  0.47931255642103987      -0.87764427489565922        1.3032970264862593       -1.4442566583566452     
  0.41423583317525853      -0.91016958557930261        1.2443565399280929       -1.4677533122250637     
  0.34975921335049837      -0.93683963018034233        1.1769711330980901       -1.4987296904479215     
  0.28670576433953826      -0.95801868702780590        1.1019052326335492       -1.5371989930579417     
  0.22593799962920436      -0.97414168390617273        1.0194623609044573       -1.5826801691827426     
  0.16840357719724794      -0.98571813171269740       0.92960321370529864       -1.6342357593682699     
  0.11512354268758734      -0.99335118156624713       0.83208039391861233       -1.6904687279476978     
  6.71416439907134149E-002 -0.99774345382078267       0.72659404869282829       -1.7494897713592181     
  2.54456301837538770E-002 -0.99967620753149444       0.61297198027056143       -1.8088812420892846     
 -9.13697051200909952E-003 -0.99995825701369290       0.49136599494423572       -1.8656930787515649     
 -3.60766218381519677E-002 -0.99934902679531690       0.36243661197470106       -1.9165116091524594     
 -5.53301602775813570E-002 -0.99846811334346430       0.22747685005677615       -1.9576449452705822     
 -6.75844622151840907E-002 -0.99771355632119396       8.84160689219435497E-002  -1.9854705275873723     
 -7.44842534132627992E-002 -0.99722218988220912      -5.23313302170519551E-002  -1.9969767837670598     
 -7.86309259809051114E-002 -0.99690379549853525      -0.19213770480322939       -1.9904410173283869     
 -8.31236696235421318E-002 -0.99653923934199207      -0.32844998946696080       -1.9659797980107969     
 -9.07694105943422369E-002 -0.99587193659644602      -0.45901086462678498       -1.9256021294653625     
 -0.10346639374823191      -0.99463295006989183      -0.58201729512283040       -1.8726927628352632     
 -0.12207181481891960      -0.99252127031455373      -0.69623348901241422       -1.8112632149389412     
 -0.14661186297250933      -0.98919409704856720      -0.80102985456972364       -1.7453270828876115     
 -0.17657218892230944      -0.98428769275003347      -0.89632421077769653       -1.6785189417118489     
 -0.21113795973616167      -0.97745627112339450      -0.98244492319586219       -1.6139195993038769     
 -0.24936468685263788      -0.96840965141353574       -1.0599594668602861       -1.5540171160383922     
 -0.29029635526498643      -0.95693679316863178       -1.1295067286881528       -1.5007436974452784     
 -0.33304668111598762      -0.94291033942662106       -1.1916542824907497       -1.4555437238852198     
 -0.37685188608791570      -0.92627353192886852       -1.2467862285845190       -1.4194410894030018     
 -0.42109776354149353      -0.90701525540662897       -1.2950178219869186       -1.3930849329701904     
 -0.46532005892694345      -0.88514249856179983       -1.3361301483825423       -1.3767620548269386     
 -0.50917369520726963      -0.86066378343054173       -1.3695205069535259       -1.3703728803849242     
 -0.55236280142586447      -0.83360382412808720       -1.3941720342782684       -1.3733789768393319     
 -0.59452380462707477      -0.80407800973024235       -1.4086618577708256       -1.3847493715376791     
 -0.63507113779216284      -0.77245365553110545       -1.4112527127252230       -1.4029631025138087     
 -0.67306856924064351      -0.73958008430483912       -1.4001347042552812       -1.4261475138519133     
 -0.70725861163359371      -0.70695491813136246       -1.3738449871180534       -1.4523827174643973     
 -0.73633945294784198      -0.67661230408001949       -1.3317354893712501       -1.4800446657703461     
 -0.75933914623920895      -0.65069505990802590       -1.2742133222207639       -1.5079608196974359     
 -0.77578681736257338      -0.63099509824280675       -1.2026141156713703       -1.5353282544515201     
 -0.78559301841703988      -0.61874357323078877       -1.1188643793205668       -1.5615745230842135     
 -0.78880868665507697      -0.61463880113241520       -1.0251547630770488       -1.5863077427786632     
 -0.78542863149827191      -0.61895223145469935      -0.92370467671386280       -1.6093459588780590     
 -0.77528643661279384      -0.63160980138392120      -0.81659786370641974       -1.6307561199937073     
 -0.75802235968596166      -0.65222856593078360      -0.70566049068522108       -1.6508567423181462     
 -0.73309672483501054      -0.68012439453101581      -0.59237504239545258       -1.6701735893144771     
 -0.69982827235766498      -0.71431112913693695      -0.47783652262129389       -1.6893596730817932     
 -0.65744191840590405      -0.75350522488086613      -0.36275704670373349       -1.7090997133485819     
 -0.60511152311519334      -0.79614071909004303      -0.24751696643950921       -1.7300176558627212     
 -0.54198305756616760      -0.84038941289810898      -0.13225236304344262       -1.7525959454146907     
 -0.46716440371894380      -0.88417046993095383      -1.69653259996448980E-002  -1.7770986811667131     
 -0.37967234445492454      -0.92512102497786797       9.83522765713098490E-002  -1.8034674610113530     
 -0.27834206359805513      -0.96048201213347884       0.21357668175375644       -1.8311231253204794     
 -0.16175790685862237      -0.98683047154448833       0.32825634267485293       -1.8585448945375607     
 -2.84616393786172907E-002 -0.99959488548305486       0.44126126899094936       -1.8824087896286770     
  0.12167641550907816      -0.99256982117575088       0.55007537080036850       -1.8961595151770332     
  0.28316380325919288      -0.95907156173238139       0.64979018485243478       -1.8894398201762335     
  0.44026354916774763      -0.89786859131735874       0.73396950222435753       -1.8537644084120402     
  0.57530222623635874      -0.81794091992483753       0.79972884211480555       -1.7924319122307431     
  0.68232084840804463      -0.73105284338939969       0.84970262861305812       -1.7169449975601287     
  0.76468134606738314      -0.64440859629320202       0.88801838950529621       -1.6367734353095762     
  0.82765301122992252      -0.56124013844524856       0.91779107834929985       -1.5571694174886868     
  0.87567217578597045      -0.48290603698262508       0.94103865601838987       -1.4807673616475430     
  0.91208431918203647      -0.41000267645741184       0.95909109254124891       -1.4088972470995571     
  0.93940225262480370      -0.34281687205189387       0.97289220217464545       -1.3422559263614346     
  0.95956032550225256      -0.28150307586598622       0.98317095679878974       -1.2812243060545718     
  0.97409154193126612      -0.22615408008251470       0.99053280084361139       -1.2260189134501940     
  0.98424136021221431      -0.17683027129880849       0.99550676520203751       -1.1767668146106405     
  0.99103905141579041      -0.13357244689265241       0.99856816726734154       -1.1335441026982027     
  0.99534189359041692      -9.64080643091804051E-002   1.0001474726077149       -1.0963965174476697     
  0.99786208373194674      -6.53548915547825099E-002   1.0006311524533948       -1.0653510576766412     
  0.99918263102802574      -4.04236298705620972E-002   1.0003579833302683       -1.0404229391438062     
  0.99976625896770466      -2.16200700674283597E-002  0.99961302232897453       -1.0216200583266946     
  0.99995997558637462      -8.94691149487033058E-003  0.99862084829230646       -1.0089460148635134     
  0.99999710751561244      -2.40519446377008119E-003  0.99753927475888682       -1.0024021739882785     
  0.99999800950637296      -1.99524015898843712E-003  0.99645445407540667       -1.0019889617467330     
  0.99997022352023612      -7.71699895613280496E-003  0.99537802416838683       -1.0077064547530992     
  0.99980849410244521      -1.95697501415027786E-002  0.99424666808879281       -1.0195542830675846     
  0.99929470665457620      -3.75511551372868513E-002  0.99292415823193458       -1.0375308629877986     
  0.99809747586040909      -6.16557270744587244E-002  0.99120565359886137       -1.0616319781854116     
  0.99577074858266545      -9.18728265980649494E-002  0.98882372372469896       -1.0918486957297269     
  0.99175036312304343      -0.12818430966897434       0.98545529144476096       -1.1281644955089565     
  0.98534696118086285      -0.17056191278136881       0.98072840008753459       -1.1705512471712047     
  0.97573286699323702      -0.21896431734225100       0.97422736064560223       -1.2189631840669275     
  0.96191933488912440      -0.27333348343454839       0.96549429491835059       -1.2733270932445258     
  0.94271859838196692      -0.33358903498877152       0.95402411302242329       -1.3335251256159248     
  0.91668193826694788      -0.39961759727913820       0.93924806222984569       -1.3993629498811351     
  0.88199997681247067      -0.47124944658089657       0.92049720379726185       -1.4705081535804811     
  0.83634505887773047      -0.54820337694217613       0.89692971470028904       -1.5463664395120462     
  0.77663517299033935      -0.62995063939507656       0.86739215189289465       -1.6258237090081078     
  0.69874639833662067      -0.71536946455073169       0.83016660613314031       -1.7066962164255712     
  0.59748929577043597      -0.80187688671001645       0.78257989839886211       -1.7845983471547582     
  0.46829945920904054      -0.88356981416553626       0.72079975844729638       -1.8511666304503933     
  0.31363814968520698      -0.94954257990994784       0.64140068626608771       -1.8943027185769359     
  0.14918407368007194      -0.98880944178351116       0.54560066551286046       -1.9068801829138864     
 -6.59175686657513873E-003 -0.99997827413469942       0.43946745074843963       -1.8949817284866171     
 -0.14541866198492021      -0.98937021015720683       0.32855229263548441       -1.8699106885999770     
 -0.26666178290614895      -0.96379017090719177       0.21584621370498369       -1.8396817356606783     
 -0.37185808850269209      -0.92828958952210816       0.10269650698888483       -1.8085156604253880     
 -0.46264611164514824      -0.88654304767429370      -1.03500364363472985E-002  -1.7784108968261254     
 -0.54037684130577024      -0.84142312149143983      -0.12313433120712908       -1.7502183062094188     
 -0.60616167462028103      -0.79534145134120637      -0.23567402387898062       -1.7241788432716736     
 -0.66097709639879731      -0.75040607542597570      -0.34802347034981540       -1.7001744829563559     
 -0.70573647829484687      -0.70847443369820129      -0.46015576146384363       -1.6778505792272580     
 -0.74131668076414825      -0.67115540586426470      -0.57185510090620528       -1.6566922001809710     
 -0.76854705830261993      -0.63979326283916849      -0.68262486964209645       -1.6360951134325443     
 -0.78817374585199063      -0.61545279782420492      -0.79162348649667047       -1.6154468474512438     
 -0.80081301657906601      -0.59891444503997116      -0.89763938232548446       -1.5942157335432769     
 -0.80690670665207420      -0.59067890326293471      -0.99910986595415729       -1.5720340609679819     
 -0.80669203799568789      -0.59097204319186170       -1.0941799528006533       -1.5487563084839435     
 -0.80020022888337494      -0.59973293530953786       -1.1807920307079585       -1.5244760782329752     
 -0.78730529956348172      -0.61656335058066514       -1.2568022965083203       -1.4994974193874917     
 -0.76785235759833348      -0.64062684687006444       -1.3201395034108285       -1.4742807970018250     
 -0.74187929026339450      -0.67053345828398603       -1.3690447131308776       -1.4494195426117593     
 -0.70986383041982526      -0.70433893990158847       -1.4024073459856297       -1.4257150408695622     
 -0.67280694397518703      -0.73981809665536669       -1.4200835366943163       -1.4043312221646289     
 -0.63200877827160895      -0.77496122753827379       -1.4229528438077783       -1.3868496856686061     
 -0.58868722135651419      -0.80836090665713567       -1.4126037365497006       -1.3750720994104779     
 -0.54374181679506750      -0.83925254641758418       -1.3908482812423983       -1.3706757656050255     
 -0.49776102188429955      -0.86731422511838108       -1.3593345140646218       -1.3749470821836072     
 -0.45115906703135011      -0.89244355352896232       -1.3193458737146750       -1.3886810659169426     
 -0.40432063987193162      -0.91461730804394459       -1.2717396075435345       -1.4121957787634190     
 -0.35770356919734514      -0.93383518705576740       -1.2169576412316223       -1.4453842459861039     
 -0.31189484330908901      -0.95011662795532570       -1.1550706619982276       -1.4877545533083467     
 -0.26762786004397532      -0.96352235497069938       -1.0858410019831384       -1.5384373524773247     
 -0.22576804030426703      -0.97418108787697721       -1.0088039756456604       -1.5961575536407786     
 -0.18727051024204092      -0.98230838131092302      -0.92337336757815835       -1.6591780758767261     
 -0.15310998119367036      -0.98820915481434091      -0.82897656886164506       -1.7252331406343737     
 -0.12417831659174836      -0.99225991841273098      -0.72521812668038721       -1.7914790039509914     
 -0.10113849910714541      -0.99487235563078846      -0.61205677484776755       -1.8545016452168457     
 -8.42183911889518577E-002 -0.99644732052705354      -0.48996294906820809       -1.9104338377970662     
 -7.29422026473765250E-002 -0.99733616954011506      -0.36001104783883886       -1.9552461225735096     
 -6.58711178249750812E-002 -0.99782813942907433      -0.22387088107688236       -1.9852672893579908     
 -6.05617546156047848E-002 -0.99816445232129924      -8.37039806700208694E-002  -1.9978966351449023     
 -5.39752780269388208E-002 -0.99854227219578173       5.79955241792305606E-002  -1.9922537692880247     
 -4.32403481544861024E-002 -0.99906469875152670       0.19860193633265169       -1.9693802708382795     
 -2.62916764890576693E-002 -0.99965431412433503       0.33561663405349323       -1.9318680099903829     
 -2.05803027472761411E-003 -0.99999788225345176       0.46694411638550770       -1.8831949080795645     
  2.96920651438483535E-002 -0.99955909343444693       0.59108641026387287       -1.8271075145357494     
  6.86004442419362453E-002 -0.99764421466262665       0.70719159455623737       -1.7671904073893905     
  0.11393516019453634      -0.99348818778657122       0.81496740696127301       -1.7066177615620397     
  0.16475116635172740      -0.98633516270370558       0.91451310281063569       -1.6480428312684485     
  0.22000996678955212      -0.97549762404285756        1.0061240850343063       -1.5935790046848188     
  0.27867004098481563      -0.96038690550086181        1.0901053627164501       -1.5448291341653198     
  0.33974980689110384      -0.94051585245409741        1.1666089098114185       -1.5029249774848106     
  0.40235630036554254      -0.91548315525527468        1.2354951472946272       -1.4685470410204502     
  0.46566571874893803      -0.88496069877821970        1.2962138032471693       -1.4419076256359940     
  0.52883671536740173      -0.84872358779488255        1.3477081752678925       -1.4227005317224579     
  0.59084414598604440      -0.80678571823875378        1.3883779860882073       -1.4100599294328819     
  0.65027385406925442      -0.75969988463466143        1.4161968757012822       -1.4026321710646279     
  0.70525364312417038      -0.70895507534686941        1.4291258386339174       -1.3988891624652684     
  0.75378716094002451      -0.65711864682260968        1.4258196023045149       -1.3976403532929083     
  0.79444789302301855      -0.60733231864547310        1.4062201383515633       -1.3983662748355159     
  0.82685390469490760      -0.56241676743388846        1.3715342856055353       -1.4010604835917415     
  0.85152147099653663      -0.52431973492506878        1.3236967160352986       -1.4058244359746919     
  0.86938177984595499      -0.49414099290777275        1.2648374854695583       -1.4126260417189866     
  0.88137761211779275      -0.47241243088802998        1.1970069340094773       -1.4212950006310912     
  0.88825756791987753      -0.45934572277649882        1.1220901956405711       -1.4316225877759883     
  0.89050585014803008      -0.45497179127077125        1.0417897634157824       -1.4434621440746795     
  0.88833530904031988      -0.45919536007263762       0.95761228374606988       -1.4567928243715496     
  0.88170509827304311      -0.47180093225779379       0.87084388008147073       -1.4717419474878899     
  0.87034839669165398      -0.49243646125796514       0.78252029079473862       -1.4885721065465776     
  0.85380610866833018      -0.52059113400118862       0.69340432593891199       -1.5076429401882927     
  0.83146491992851557      -0.55557725558941584       0.60398151082647566       -1.5293592119756050     
  0.80259689992894323      -0.59652176508862609       0.51447942513033840       -1.5541168364604849     
  0.76639546280829252      -0.64236904859034349       0.42490988799442297       -1.5822560642438428     
  0.72200023478590747      -0.69189281031753358       0.33512795534921330       -1.6140261192286998     
  0.66850175797125821      -0.74371056170350125       0.24489912010723575       -1.6495586754591363     
  0.60491592727135435      -0.79628934498298898       0.15396659254187384       -1.6888388940316896     
  0.53011739734497598      -0.84792425665986748       6.21138304177640821E-002  -1.7316508327813547     
  0.44272219710423849      -0.89665882931647745      -3.07763517519579199E-002  -1.7774534275237304     
  0.34092187774130284      -0.94009163025597886      -0.12465290186538530       -1.8251001751831923     
  0.22234038024452596      -0.97496910479908006      -0.21917470856352711       -1.8722229297309201     
  8.43025900326007521E-002 -0.99644020057090998      -0.31340589561218490       -1.9139520318004213     
 -7.39629568802557674E-002 -0.99726098941527308      -0.40501714328363325       -1.9408727346075412     
 -0.24446369779098479      -0.96965844525913247      -0.48905227985721500       -1.9392853969899675     
 -0.40632570457363787      -0.91372830852652076      -0.55947487069541502       -1.9019313913572740     
 -0.54192219848744494      -0.84042865895121310      -0.61479678304130980       -1.8377697715732195     
 -0.64898714702331062      -0.76079937105556539      -0.65803898731185417       -1.7607584023100418     
 -0.73253118108871307      -0.68073347848682675      -0.69255146868062167       -1.6799339701779419     
 -0.79784556758132141      -0.60286188326252566      -0.72061345702246760       -1.5998750231451577     
 -0.84898825598567340      -0.52841171561425915      -0.74366883464711830       -1.5228501599077768     
 -0.88893106600284022      -0.45804100241687323      -0.76268619200476906       -1.4500401111811962     
 -0.91989344680090934      -0.39216839053236113      -0.77838351586601329       -1.3821052266218163     
 -0.94359444036130335      -0.33110350665500166      -0.79134993281195354       -1.3194463671649848     
 -0.96141578738786970      -0.27509940705381869      -0.80210871743543333       -1.2623284875934722     
 -0.97450320614051389      -0.22437357514167985      -0.81114769599942149       -1.2109408446710026     
 -0.98382797919215492      -0.17911590481774889      -0.81893089557034471       -1.1654266833318143     
 -0.99022328502045887      -0.13949138254132809      -0.82589889529613070       -1.1258977364045455     
 -0.99440434932044908      -0.10564085408862525      -0.83246222527205671       -1.0924411117186561     
 -0.99697823428887378      -7.76814028853720639E-002 -0.83899069134708248       -1.0651225081039142     
 -0.99844715896142833      -5.57070081933339553E-002 -0.84580081935056484       -1.0439878867918246     
 -0.99920807540428946      -3.97897228798552091E-002 -0.85314325861995943       -1.0290647449529691     
 -0.99955045723695712      -2.99813848477667906E-002 -0.86119172072211181       -1.0203635636201918     
 -0.99965368036201774      -2.63157621716106523E-002 -0.87003472938789039       -1.0178796418830323     
 -0.99958487724833733      -2.88109905492059150E-002 -0.87967107063064987       -1.0215952969231816     
 -0.99929767158956428      -3.74721704158620592E-002 -0.89000935860068331       -1.0314822632439200     
 -0.99863173112970971      -5.22940300692068469E-002 -0.90087160893772500       -1.0475040373083866     
 -0.99731261070709121      -7.32636098251104873E-002 -0.91200019074926553       -1.0696178595781487     
 -0.99495089130848469      -0.10036296071983829      -0.92306706198346988       -1.0977759720053197     
 -0.99103913036938651      -0.13357186109615388      -0.93368380809744522       -1.1319256896594954     
 -0.98494455972629347      -0.17287051300200945      -0.94341068202417622       -1.1720076092020382     
 -0.97589467188776724      -0.21824204311054982      -0.95176249699994020       -1.2179508197726252     
 -0.96295159675815856      -0.26967428928415238      -0.95820866357493517       -1.2696630415133059     
 -0.94496912560840596      -0.32715952018378530      -0.96216353307016045       -1.3270116854322480     
 -0.92052287274775835      -0.39068867496795223      -0.96296085161005474       -1.3897877781354424     
 -0.88779896548010528      -0.46023146012898214      -0.95980129666089520       -1.4576359238770304     
 -0.84442119525451875      -0.53567979708490954      -0.95165255147006733       -1.5299138923784548     
 -0.78720246498580837      -0.61669464009367481      -0.93706466189115611       -1.6054015339397241     
 -0.71188444745676105      -0.70229661359655005      -0.91384702397790585       -1.6816898531509901     
 -0.61333157840796471      -0.78982553448694892      -0.87862195352225159       -1.7539940969653784     
 -0.48794477217014443      -0.87287450375860209      -0.82683058429508760       -1.8137020152294443     
 -0.34040759043667140      -0.94027797611828567      -0.75513987211426792       -1.8502214548764417     
 -0.18650722120051130      -0.98245358996751775      -0.66575761136436784       -1.8601318131950233     
 -4.12262564217430669E-002 -0.99914983650173750      -0.56508379226321825       -1.8509557311409433     
  8.95925267664091501E-002 -0.99597850335617699      -0.45846024157198006       -1.8324222630415656     
  0.20558196330002035      -0.97863990127406364      -0.34882121902167484       -1.8108881283262919     
  0.30780757182865348      -0.95144863167958171      -0.23757431221626790       -1.7896363198232408     
  0.39736219917740029      -0.91766185638550979      -0.12533424095217954       -1.7701807309424691     
  0.47511316150275940      -0.87992470346436624      -1.23047268900245976E-002  -1.7530935313978420     
  0.54175329893558788      -0.84053754413018789       0.10150899000211649       -1.7384155695054000     
  0.59789220186539460      -0.80157651846130717       0.21614881861694502       -1.7258448719961597     
  0.64411953377154452      -0.76492485004340671       0.33156983975195542       -1.7148262600688162     
  0.68102800388990103      -0.73225737136456115       0.44751282053160057       -1.7046105269315801     
  0.70920031011222040      -0.70500703552285948       0.56339000474245793       -1.6943196023327514     
  0.72917080490565345      -0.68433174504273975       0.67819959070114044       -1.6830318678636582     
  0.74137585380160287      -0.67109004120158444       0.79048498525121635       -1.6698834598864818     
  0.74610911392708867      -0.66582369296603927       0.89834887765891369       -1.6541672842028512     
  0.74350167702464420      -0.66873406991235429       0.99952378194677138       -1.6354049972662512     
  0.73355523595631233      -0.67962983733873761        1.0914981143479419       -1.6133733223541431     
  0.71626710726296849      -0.69782621837613634        1.1717092011921564       -1.5880916277217971     
  0.69187402771947948      -0.72201823368058016        1.2378386102110299       -1.5598264901837178     
  0.66114652362616055      -0.75025680556529628        1.2882325561142123       -1.5292068090047946     
  0.62549180279748828      -0.78023073807249355        1.3223334151382518       -1.4974557845609198     
  0.58664293151672697      -0.80984570808362055        1.3408251467412244       -1.4665109091100414     
  0.54612189920644716      -0.83770571873847388        1.3453158754769712       -1.4387789158558539     
  0.50491822947493126      -0.86316718052987895        1.3377816364286099       -1.4166457667078007     
  0.46352184400970103      -0.88608549256030955        1.3201131485663673       -1.4020809740888871     
  0.42212795621865534      -0.90653625883285049        1.2938802768926607       -1.3964830839062314     
  0.38083746505040067      -0.92464199840477979        1.2602523803312018       -1.4006980946598970     
  0.33979409503027536      -0.94049985272862013        1.2199941800610441       -1.4151026448736175     
  0.29926305404684750      -0.95417064746435876        1.1734917558922000       -1.4396849900638227     
  0.25966856014682288      -0.96569779893674601        1.1207910874974454       -1.4740952742346436     
  0.22160299565746264      -0.97513697105362518        1.0616459986124789       -1.5176567892965338     
  0.18581432251178184      -0.98258487549396334       0.99557937699200749       -1.5693391311603686     
  0.15317415209546173      -0.98819921024550328       0.92196479031435574       -1.6276997611342305     
  0.12462574967960052      -0.99220382105533012       0.84013568109466097       -1.6908063819198142     
  0.10110724650272794      -0.99487553226754788       0.74952501992135434       -1.7561602300743742     
  8.34380252911687548E-002 -0.99651296827262126       0.64982803101721087       -1.8206503120531674     
  7.21449896395388451E-002 -0.99739415502092799       0.54116431426041478       -1.8805820586587538     
  6.71997308090720030E-002 -0.99773954325725123       0.42419842419538023       -1.9318444265120540     
  6.76760186370554545E-002 -0.99770735012900302       0.30017498304244639       -1.9703039939389746     
  7.14830905214558082E-002 -0.99744181172111557       0.17085711497651546       -1.9924919628509996     
  7.55181596257774312E-002 -0.99714442663374281       3.84117251541947341E-002  -1.9964557457534684     
  7.64217296475866587E-002 -0.99707558351294068      -9.47226660793485803E-002  -1.9823215405263466     
  7.15005771174210547E-002 -0.99744055836519685      -0.22602999895220030       -1.9521528481696588     
  5.91797054591384555E-002 -0.99824734533169168      -0.35319995103890456       -1.9092594302715984     
  3.89063559260516556E-002 -0.99924286110462424      -0.47440532599412100       -1.8574451200181530     
  1.08416817310280546E-002 -0.99994122724150303      -0.58845349648189027       -1.8004693587713989     
 -2.44157020805254171E-002 -0.99970189231186068      -0.69477910443558666       -1.7417348489808662     
 -6.60201979793562654E-002 -0.99781828679312479      -0.79332006708991831       -1.6841381104844992     
 -0.11300738402791301      -0.99359414810835500      -0.88433847494130235       -1.6300282359684890     
 -0.16438747515338109      -0.98639584245509493      -0.96823490332099627       -1.5812313762191017     
 -0.21921784110915249      -0.97567593910039740       -1.0453828039143882       -1.5391042435305384     
